4,8,21,3,"N","C","Y","B","D","D",8,"L","B",20,1,"A","I","N",90,15,"Y",11,"A",4,37,1,12,6,"Y","N","C",4,8
11,4,14,7,"N","K","Y","B","B","E",3,"H","B",10,1,"A","K","N",99,8,"N",13,"A",1,40,1,1,2,"Y","N","C",1,10
2,5,16,3,"B","A","Y","B","B","D",8,"B","B",10,2,"A","I","N",46,8,"N",7,"A",3,40,1,18,4,"Y","N","E",3,4
1,10,15,3,"N","K","Y","B","B","E",8,"H","B",20,1,"A","K","N",22,13,"Y",5,"C",2,37,1,17,3,"Y","N","E",3,1
4,18,13,3,"N","H","Y","B","B","E",12,"M","B",20,3,"A","N","N",37,8,"N",4,"B",2,40,1,18,1,"Y","N","C",3,1
1,16,5,3,"N","H","Y","B","B","E",8,"H","B",10,3,"A","R","N",44,9,"N",3,"B",2,37,1,8,4,"Y","N","C",2,1
4,5,16,2,"E","A","N","B","B","D",3,"B","B",15,3,"A","B","Y",86,9,"N",9,"A",1,22,1,17,1,"Y","Y","E",1,7
7,18,6,2,"N","H","Y","B","B","E",12,"H","B",15,2,"A","K","N",41,12,"N",4,"B",1,40,1,11,2,"Y","N","E",1,1
3,6,15,2,"B","K","Y","B","A","E",3,"M","B",15,3,"A","K","Y",77,10,"N",8,"C",2,22,1,23,7,"Y","Y","E",2,1
1,8,15,3,"B","K","Y","B","B","E",8,"H","B",10,3,"A","K","N",75,14,"N",16,"C",1,40,1,10,3,"Y","N","D",1,1
5,16,5,3,"G","B","N","B","B","C",12,"B","B",10,3,"C","I","N",85,15,"Y",8,"A",2,31,1,20,5,"Y","N","E",2,4
5,16,9,2,"N","K","N","B","B","E",8,"I","B",10,1,"A","L","Y",87,9,"N",9,"C",1,37,1,13,7,"Y","Y","E",1,1
1,2,4,3,"C","A","Y","B","B","D",8,"B","B",20,1,"N","B","Y",70,11,"N",10,"C",2,37,1,8,7,"Y","Y","E",2,1
8,8,11,1,"B","K","Y","B","B","E",12,"H","B",10,3,"A","R","N",85,12,"Y",13,"A",2,34,1,3,7,"Y","N","E",2,7
4,8,13,6,"N","C","N","B","B","D",3,"B","B",15,1,"A","B","N",73,10,"N",12,"B",6,31,1,11,4,"N","N","A",6,1
1,2,17,5,"C","B","Y","B","B","B",8,"F","B",15,3,"A","I","N",59,19,"N",16,"D",3,37,1,25,2,"Y","N","E",2,1
1,13,14,1,"N","K","N","B","C","E",3,"H","B",10,1,"A","N","Y",89,8,"Y",15,"A",2,25,1,13,3,"Y","Y","C",5,10
6,7,10,2,"B","H","N","B","B","E",8,"N","B",10,3,"A","R","N",23,5,"N",4,"B",2,31,1,8,7,"Y","N","E",2,1
2,7,14,2,"B","A","Y","B","B","D",8,"B","B",15,1,"A","E","N",77,9,"N",6,"A",2,31,1,16,5,"Y","N","E",2,1
1,2,5,3,"C","A","Y","B","B","D",3,"B","B",20,1,"N","B","Y",94,9,"Y",14,"A",2,34,1,22,1,"Y","Y","E",2,6
34,12,10,5,"N","H","Y","B","B","E",8,"J","C",20,1,"A","K","N",42,12,"N",11,"B",2,22,1,3,4,"N","N","E",2,1
2,18,10,1,"G","B","N","D","B","D",8,"B","B",20,1,"C","I","N",65,10,"Y",13,"C",2,34,1,19,3,"Y","N","C",2,1
1,15,19,1,"S","A","Y","B","B","D",8,"B","B",20,1,"A","I","N",96,9,"N",19,"A",2,31,1,18,4,"Y","N","D",2,8
6,4,8,2,"N","A","Y","B","B","D",7,"B","B",15,3,"A","I","N",43,8,"N",7,"B",1,40,1,2,7,"Y","N","C",1,2
1,5,7,5,"C","K","N","B","B","E",2,"J","B",20,3,"N","N","N",91,9,"Y",10,"A",1,34,1,7,5,"Y","N","D",1,5
4,11,6,1,"N","C","Y","B","B","D",12,"L","D",5,1,"A","I","Y",65,27,"Y",13,"A",4,31,2,16,7,"Y","Y","C",4,10
3,7,18,6,"B","A","Y","B","B","D",12,"B","B",10,3,"A","H","Y",81,8,"Y",14,"A",3,40,1,19,6,"Y","Y","E",3,3
1,1,14,1,"C","K","N","D","B","E",3,"H","B",20,1,"A","M","N",43,15,"N",5,"A",1,37,1,22,7,"Y","N","D",2,2
9,9,18,4,"B","I","Y","B","B","E",12,"I","B",15,1,"A","K","N",99,11,"Y",22,"A",2,34,1,9,3,"Y","N","E",2,12
1,8,19,2,"W","H","N","B","B","E",8,"J","B",20,1,"A","K","N",45,14,"N",3,"B",2,31,1,17,3,"N","N","A",2,1
1,17,5,3,"B","H","Y","B","B","F",8,"H","B",20,1,"A","J","N",45,9,"Y",3,"B",2,25,1,12,3,"N","N","A",3,1
2,2,5,3,"N","K","N","B","B","E",8,"H","B",15,1,"A","R","N",60,12,"N",14,"C",2,25,1,22,3,"Y","N","E",2,1
4,7,9,4,"B","H","N","B","B","E",7,"H","B",5,1,"A","L","N",34,8,"N",6,"B",2,31,1,14,5,"N","N","A",4,1
1,9,7,5,"N","H","N","B","B","E",12,"H","B",20,1,"A","R","N",46,13,"N",4,"B",2,37,1,5,7,"Y","N","E",4,1
3,15,5,4,"N","H","Y","B","B","D",3,"B","B",10,3,"A","A","N",38,13,"N",7,"A",2,37,1,25,7,"N","N","A",3,2
8,2,13,3,"C","A","Y","B","B","D",3,"F","B",15,1,"A","B","N",56,16,"N",15,"D",1,34,1,24,3,"Y","N","E",4,1
7,3,8,6,"E","H","Y","B","B","B",7,"B","B",10,2,"A","E","N",48,21,"N",6,"C",3,25,1,19,6,"Y","N","E",3,1
4,3,14,4,"N","K","N","B","B","E",8,"H","B",10,1,"A","L","Y",63,12,"Y",6,"C",2,37,1,22,7,"Y","Y","D",2,4
8,14,18,5,"B","I","N","B","B","E",8,"H","B",10,3,"A","R","N",48,16,"N",13,"A",2,28,1,2,4,"Y","N","E",2,9
1,15,11,2,"N","H","N","B","B","B",12,"B","B",10,3,"A","B","N",2,11,"N",16,"A",2,25,1,18,5,"N","N","A",2,8
11,8,4,3,"N","H","N","B","B","D",3,"B","B",20,1,"A","I","N",64,10,"N",8,"A",2,34,1,21,1,"N","N","A",4,4
2,17,6,4,"N","B","Y","B","B","D",7,"B","B",20,1,"A","B","N",41,9,"Y",2,"B",1,22,1,17,3,"N","N","A",1,1
8,3,16,4,"B","H","Y","B","B","E",8,"H","B",15,1,"A","K","N",29,7,"N",3,"B",1,40,1,8,3,"N","N","A",1,1
3,10,22,1,"N","C","N","B","B","D",3,"L","B",20,1,"D","I","N",11,16,"N",4,"B",2,34,3,5,4,"Y","N","D",2,1
11,4,4,3,"N","K","N","B","B","F",2,"H","B",15,3,"A","K","N",63,15,"N",6,"C",1,28,1,17,6,"Y","N","C",1,2
1,10,17,2,"N","H","N","B","B","E",8,"J","C",10,1,"A","J","N",19,12,"Y",9,"B",1,40,1,9,6,"Y","N","E",1,1
2,9,14,3,"B","C","Y","B","B","D",8,"B","B",10,1,"A","B","Y",54,13,"Y",6,"B",2,37,1,6,2,"N","N","A",4,1
7,10,15,2,"N","C","N","B","B","D",8,"L","B",15,1,"C","I","N",40,12,"N",12,"B",3,37,1,11,6,"Y","N","E",4,1
3,7,18,2,"B","I","Y","B","B","E",8,"H","B",10,1,"A","K","N",11,8,"N",14,"A",1,40,1,4,7,"Y","N","E",1,12
1,4,10,2,"N","H","N","A","B","D",8,"B","B",10,2,"A","B","Y",81,11,"N",12,"B",2,22,1,9,5,"Y","Y","E",2,1
1,17,11,3,"N","K","N","B","B","E",3,"J","B",10,1,"A","R","N",38,8,"N",17,"A",1,40,1,9,3,"Y","N","E",1,8
7,7,17,5,"H","H","Y","B","B","E",8,"I","B",10,1,"A","R","N",58,8,"N",9,"B",2,37,1,17,7,"Y","N","E",2,1
7,2,9,6,"W","B","N","B","B","D",3,"B","B",5,1,"A","E","Y",67,17,"N",7,"A",2,40,1,15,4,"N","Y","A",2,5
4,7,16,2,"B","A","N","B","B","D",8,"B","D",10,3,"A","B","N",96,8,"N",13,"A",2,40,1,1,6,"Y","N","E",2,3
4,8,15,3,"N","C","N","B","B","D",3,"B","B",10,1,"A","B","N",53,14,"N",15,"A",2,25,1,15,2,"Y","N","C",2,7
2,7,17,1,"B","I","Y","B","B","E",12,"H","B",20,2,"A","M","N",35,8,"N",5,"A",4,25,1,5,5,"Y","N","D",5,5
8,6,14,4,"B","A","Y","B","B","B",7,"B","B",10,3,"A","B","N",57,10,"N",12,"A",1,37,1,20,6,"Y","N","E",1,1
7,12,23,5,"N","H","Y","B","B","E",12,"H","B",20,1,"A","R","N",77,11,"Y",14,"B",1,40,1,2,4,"Y","N","E",1,1
1,9,11,8,"N","H","Y","B","B","E",7,"H","B",15,1,"A","R","N",70,11,"Y",7,"B",1,37,1,12,3,"N","N","A",3,1
1,13,1,1,"B","H","Y","B","B","C",8,"A","B",10,2,"H","I","N",31,22,"Y",6,"B",2,37,1,4,7,"N","N","A",2,1
1,1,12,1,"C","A","N","B","B","D",2,"A","B",15,2,"N","C","N",37,12,"N",8,"A",3,40,1,21,1,"Y","N","C",3,8
7,9,21,4,"E","C","Y","B","B","D",7,"B","B",15,1,"A","E","N",89,17,"N",8,"A",2,37,1,4,6,"N","N","A",5,5
5,17,12,4,"B","H","Y","B","B","D",7,"B","B",15,1,"A","G","N",90,13,"N",18,"A",1,34,1,5,4,"Y","N","E",1,1
1,15,4,3,"N","B","Y","B","B","D",8,"B","B",10,2,"A","E","N",13,11,"Y",8,"B",1,34,1,18,1,"N","N","A",2,1
8,6,8,1,"B","J","N","B","B","F",3,"J","B",20,1,"A","K","N",59,13,"N",14,"A",1,37,1,17,3,"Y","N","E",1,1
1,19,19,2,"B","I","N","D","B","E",3,"H","B",5,2,"A","R","Y",43,13,"Y",10,"A",1,40,1,3,2,"Y","Y","D",1,1
1,14,12,4,"C","K","N","B","B","E",7,"J","B",15,1,"S","M","N",42,12,"N",7,"A",2,25,1,12,6,"Y","N","E",2,4
12,7,19,2,"N","K","Y","B","B","E",7,"J","A",5,1,"A","R","N",83,7,"N",17,"A",1,37,1,17,3,"Y","N","C",1,11
5,6,5,4,"B","A","Y","B","B","D",8,"B","B",15,1,"A","B","N",48,8,"N",4,"A",2,40,1,25,3,"Y","N","E",7,4
4,7,9,5,"S","A","N","B","B","B",3,"B","B",5,2,"A","I","Y",85,12,"N",11,"A",2,22,1,10,6,"Y","Y","E",2,4
1,2,9,5,"C","H","N","B","B","F",7,"H","B",5,2,"N","R","N",54,14,"Y",8,"B",2,40,1,24,6,"Y","N","E",3,1
4,10,11,2,"W","C","N","B","B","B",8,"L","B",10,1,"A","B","N",20,16,"N",5,"B",2,31,1,3,5,"Y","N","E",4,2
1,16,9,1,"N","A","Y","B","B","D",12,"B","B",20,3,"A","B","N",22,11,"N",8,"A",2,37,1,5,7,"N","N","A",5,3
1,17,7,5,"G","B","N","B","B","D",3,"B","B",10,1,"C","B","N",48,12,"N",9,"B",1,34,1,13,5,"N","N","A",1,1
1,10,24,4,"N","C","N","B","B","D",7,"L","B",15,1,"A","I","Y",42,14,"N",7,"A",2,40,1,17,3,"Y","Y","E",2,1
4,12,20,6,"N","C","Y","B","B","D",12,"L","B",15,1,"A","A","N",30,16,"Y",2,"B",1,37,2,6,7,"Y","N","D",2,1
1,11,8,4,"N","A","N","B","B","D",3,"L","B",10,1,"A","I","N",48,10,"N",12,"B",3,31,1,18,6,"Y","N","E",4,1
2,7,12,8,"N","A","Y","B","B","D",12,"B","B",20,3,"N","B","N",61,7,"N",10,"B",2,40,1,8,5,"N","N","D",5,1
2,2,19,5,"C","K","Y","B","B","E",2,"J","B",10,3,"A","K","N",53,15,"N",4,"A",2,40,1,24,6,"Y","N","E",6,1
1,13,19,2,"B","I","Y","B","B","E",8,"H","B",15,1,"D","J","Y",51,13,"Y",5,"A",3,37,1,19,7,"Y","Y","E",3,2
4,3,15,6,"N","A","Y","B","B","D",8,"L","B",10,0,"A","I","Y",78,9,"N",14,"A",2,34,1,20,6,"Y","Y","E",2,11
1,6,11,2,"B","I","N","B","B","E",2,"H","B",10,1,"A","R","N",45,10,"Y",18,"A",2,34,1,20,6,"Y","N","C",2,8
1,4,17,6,"N","K","N","B","B","E",12,"J","B",15,1,"A","M","N",99,8,"N",20,"A",2,40,1,19,4,"Y","N","C",2,11
4,4,5,2,"N","K","Y","B","B","E",12,"J","B",15,1,"A","R","N",65,10,"N",10,"A",2,40,1,11,5,"Y","N","E",3,1
5,5,10,2,"N","A","N","B","B","D",7,"B","B",10,1,"A","B","N",92,9,"Y",4,"A",1,31,1,18,5,"Y","N","E",1,1
1,9,7,3,"N","A","Y","B","C","D",7,"B","B",10,1,"A","D","N",35,8,"N",13,"B",1,40,1,9,4,"Y","N","E",1,1
1,7,18,4,"N","H","N","B","B","E",3,"H","B",15,1,"A","K","Y",96,9,"N",7,"B",2,25,1,1,4,"Y","Y","C",3,2
7,4,15,2,"B","K","Y","B","B","E",7,"H","B",10,2,"A","K","Y",88,7,"Y",16,"C",2,34,1,16,3,"Y","Y","E",2,1
1,13,19,2,"B","H","Y","A","B","D",3,"B","B",20,2,"A","B","N",40,17,"N",15,"B",3,28,1,1,4,"N","N","C",3,1
3,7,18,1,"B","I","Y","B","D","E",8,"J","B",10,1,"A","R","N",76,10,"N",14,"A",2,31,1,2,1,"N","N","A",2,11
1,4,13,1,"W","B","N","B","B","D",8,"B","B",20,3,"A","I","N",58,7,"N",7,"A",1,34,1,11,1,"Y","N","E",1,1
1,18,1,1,"N","A","N","B","B","D",3,"B","C",5,2,"A","A","N",84,6,"N",6,"B",2,40,1,15,4,"N","N","C",1,1
4,3,19,3,"B","C","N","B","B","D",3,"L","B",20,1,"A","A","N",77,13,"N",5,"A",2,40,1,6,2,"Y","N","E",2,2
8,5,8,6,"B","A","N","B","B","D",2,"B","A",10,3,"A","B","Y",76,9,"N",12,"A",4,40,1,17,4,"N","Y","E",6,6
1,8,6,4,"B","H","Y","B","B","B",8,"B","B",10,3,"A","C","N",66,19,"Y",9,"A",1,31,1,16,7,"N","N","A",2,2
4,6,19,6,"B","H","Y","B","B","D",8,"B","B",15,1,"A","B","N",84,12,"N",4,"A",2,40,1,22,3,"Y","N","C",2,1
1,1,20,1,"C","K","N","B","B","E",3,"H","B",10,1,"A","R","N",35,15,"N",15,"A",2,37,1,21,2,"Y","N","C",4,1
2,10,18,3,"N","C","N","B","B","D",8,"L","C",15,1,"A","A","N",44,18,"Y",5,"A",2,37,1,14,6,"Y","N","E",4,1
6,11,14,2,"N","K","N","B","B","E",7,"H","B",15,1,"A","R","N",34,13,"N",6,"A",1,40,1,20,6,"N","N","A",3,1
2,7,17,2,"B","I","N","B","B","E",7,"H","B",10,1,"A","R","N",81,11,"N",18,"A",2,25,1,7,3,"N","N","D",2,12
6,6,15,5,"E","A","N","B","B","D",7,"B","B",15,1,"A","I","Y",76,8,"Y",8,"A",2,40,1,20,5,"Y","Y","C",4,4
5,19,8,2,"N","K","N","B","B","E",8,"I","B",15,2,"A","M","N",29,10,"N",12,"A",2,28,1,13,3,"Y","N","E",2,4
1,14,18,7,"N","C","N","B","B","D",8,"B","B",20,1,"A","I","Y",97,14,"Y",15,"A",3,34,1,20,6,"Y","Y","E",4,3
4,18,15,1,"B","C","N","B","B","D",3,"B","D",10,1,"A","A","N",94,13,"Y",13,"A",2,40,1,16,7,"Y","N","D",2,9
2,12,23,4,"W","I","Y","B","B","E",7,"H","B",20,1,"A","K","N",85,22,"N",11,"A",1,34,1,9,3,"Y","N","E",1,4
1,14,20,4,"N","C","Y","B","B","D",8,"B","B",15,1,"A","I","N",100,16,"N",18,"A",5,31,1,13,3,"Y","N","D",5,10
1,18,22,3,"N","H","Y","B","B","E",3,"J","B",20,1,"A","R","N",25,18,"N",1,"B",2,37,1,4,3,"N","N","A",2,1
1,16,14,3,"B","K","N","B","B","E",3,"I","D",10,3,"A","K","N",53,7,"N",8,"A",2,22,1,20,1,"Y","N","E",6,1
4,3,13,5,"G","K","Y","B","C","E",12,"H","D",15,1,"C","R","N",88,12,"Y",15,"A",2,40,1,16,4,"Y","N","E",2,4
1,7,16,4,"B","A","N","B","B","D",12,"A","B",20,1,"A","H","N",48,9,"N",7,"A",2,31,1,1,7,"N","N","D",3,3
4,11,1,1,"G","K","Y","B","C","E",8,"J","B",15,1,"A","K","N",28,16,"N",4,"A",3,37,1,18,6,"N","N","A",4,2
7,12,1,1,"N","H","N","D","B","E",3,"H","B",15,1,"A","M","N",22,12,"N",4,"B",2,34,1,3,5,"N","N","A",2,1
4,12,20,5,"B","I","Y","D","D","E",8,"H","D",10,1,"A","R","N",30,15,"Y",12,"A",1,37,1,3,7,"N","N","E",1,9
2,9,21,2,"N","H","N","B","B","F",3,"H","A",10,1,"A","K","N",35,16,"Y",4,"B",2,22,1,17,7,"N","N","A",2,1
3,4,16,2,"N","H","N","B","B","D",8,"B","B",10,2,"A","A","N",62,10,"Y",3,"B",2,40,1,9,4,"Y","N","E",2,1
2,4,12,3,"N","K","Y","B","B","E",8,"J","B",15,3,"A","N","Y",89,7,"Y",16,"A",1,34,1,9,3,"Y","Y","E",1,7
2,5,20,2,"N","K","Y","B","B","E",8,"J","A",10,3,"A","N","N",76,8,"N",8,"A",2,37,1,19,6,"Y","N","D",2,2
6,7,17,4,"B","I","N","B","D","E",12,"H","A",10,1,"A","M","N",88,8,"Y",15,"A",2,34,1,10,3,"Y","N","E",2,4
4,6,3,2,"B","A","Y","B","B","D",12,"B","B",15,1,"A","E","N",72,8,"Y",5,"A",2,31,1,19,7,"Y","N","C",4,1
4,18,17,2,"B","K","N","B","B","E",8,"H","B",10,1,"A","K","N",18,12,"Y",4,"C",2,34,1,19,2,"Y","N","E",2,1
5,10,18,4,"N","H","N","D","B","D",3,"A","B",15,1,"A","I","N",13,16,"N",12,"C",3,22,1,1,7,"N","N","E",3,1
1,12,22,5,"B","K","Y","B","B","E",8,"H","B",10,1,"A","K","Y",71,22,"N",17,"C",1,34,1,16,6,"Y","Y","E",1,8
1,15,8,6,"C","H","N","B","C","B",3,"B","B",15,1,"N","D","N",84,21,"N",16,"A",2,34,1,1,7,"N","N","A",2,6
13,19,18,3,"B","A","N","B","B","D",2,"B","B",15,1,"A","D","N",37,16,"N",12,"A",2,37,1,13,6,"Y","N","E",2,9
5,5,23,4,"B","I","Y","B","B","E",8,"H","B",10,1,"A","R","Y",33,10,"N",7,"A",1,37,1,19,1,"Y","Y","C",3,3
4,12,12,5,"N","C","Y","B","B","D",12,"L","B",15,1,"A","D","N",84,30,"N",18,"A",2,34,1,4,7,"Y","N","E",2,10
7,16,13,3,"B","I","N","B","C","E",3,"J","B",15,3,"A","J","Y",35,9,"N",9,"A",2,25,1,8,3,"N","Y","A",2,3
6,8,19,6,"W","K","Y","B","B","E",12,"H","B",20,1,"A","J","N",41,15,"Y",6,"C",1,22,1,15,4,"Y","N","E",1,1
7,16,19,2,"B","K","N","B","B","E",3,"J","B",10,1,"A","N","Y",98,9,"N",13,"A",1,37,1,12,3,"Y","Y","D",3,10
4,19,16,2,"N","A","N","B","B","D",8,"B","B",10,1,"A","B","N",31,7,"N",13,"A",2,37,1,6,7,"N","N","A",2,2
20,18,19,9,"N","K","Y","B","C","E",2,"H","B",15,1,"C","R","N",86,11,"N",12,"C",2,22,1,20,7,"Y","N","E",4,1
1,19,7,2,"N","B","Y","B","B","D",8,"B","B",15,1,"A","F","N",43,8,"Y",7,"A",2,40,1,18,5,"N","N","A",4,2
1,14,23,8,"C","H","N","B","B","D",12,"B","B",15,1,"A","I","N",87,22,"N",16,"A",2,40,1,17,6,"Y","N","C",2,12
2,4,6,3,"N","K","Y","B","B","E",8,"N","B",10,4,"A","K","Y",86,10,"Y",15,"A",2,40,1,11,7,"Y","Y","C",2,8
1,15,4,2,"B","H","N","B","B","F",3,"H","B",10,3,"A","R","N",24,14,"Y",2,"B",2,40,1,11,7,"N","N","A",3,1
1,13,12,4,"N","K","Y","B","D","E",3,"H","B",20,1,"A","R","N",98,14,"N",13,"A",2,28,1,21,7,"Y","N","E",2,9
1,9,16,6,"N","K","N","B","B","F",12,"I","B",20,1,"A","P","N",87,12,"N",17,"A",2,34,1,16,7,"N","N","A",2,10
1,3,1,1,"G","C","N","B","B","D",3,"B","B",10,1,"N","C","N",83,18,"N",17,"C",2,37,1,8,5,"Y","N","E",2,1
6,5,15,3,"B","A","N","B","B","D",8,"B","B",15,1,"A","B","Y",56,8,"N",8,"A",2,34,2,6,5,"Y","Y","E",2,4
4,13,23,4,"W","H","Y","B","B","E",3,"J","B",5,1,"A","R","N",42,16,"Y",6,"B",2,28,1,4,1,"N","N","A",4,1
8,15,21,3,"N","K","Y","B","B","E",12,"H","B",20,1,"A","R","N",38,22,"Y",14,"A",2,40,1,18,6,"N","N","A",2,8
3,7,18,7,"N","B","Y","B","B","D",8,"B","B",5,1,"A","E","N",34,6,"Y",8,"B",1,37,1,21,7,"N","N","A",1,10
1,6,17,9,"B","I","N","D","B","E",8,"H","B",20,3,"C","R","N",53,7,"N",10,"A",2,28,1,18,2,"Y","N","E",2,6
8,11,8,5,"N","K","N","A","B","E",12,"J","C",15,1,"A","R","Y",71,18,"N",9,"A",2,22,1,13,6,"Y","Y","E",2,2
2,1,6,3,"C","K","Y","B","B","E",12,"J","B",5,1,"N","M","N",41,14,"Y",8,"A",1,40,1,21,3,"Y","N","D",5,1
1,4,5,3,"H","K","N","B","B","E",8,"J","B",10,3,"A","R","N",53,6,"N",9,"A",1,22,1,4,4,"Y","N","E",2,2
1,8,11,4,"N","K","N","B","B","E",8,"H","B",10,1,"A","L","N",98,10,"N",21,"A",2,28,1,5,3,"Y","N","C",2,1
5,18,12,2,"N","K","Y","B","B","E",3,"H","B",5,1,"A","R","N",85,7,"N",17,"C",2,37,1,18,3,"Y","N","C",2,2
1,2,13,1,"C","H","N","B","B","E",8,"H","B",15,2,"N","R","N",56,25,"N",11,"B",1,25,1,24,4,"Y","N","E",3,4
4,7,17,3,"N","K","N","B","B","E",8,"H","B",5,3,"A","J","N",60,9,"N",8,"A",1,40,1,15,3,"Y","N","E",1,2
4,7,19,2,"N","D","Y","B","B","D",2,"B","C",15,1,"A","I","N",76,10,"N",3,"B",1,25,1,4,3,"Y","N","E",1,1
1,17,19,1,"E","H","N","B","B","E",3,"J","B",20,1,"A","R","N",76,10,"N",4,"B",2,34,1,20,4,"N","N","A",2,1
5,7,19,7,"B","A","N","B","B","D",3,"B","B",10,1,"A","D","N",42,8,"N",15,"A",1,31,1,1,5,"Y","N","D",1,7
2,8,23,1,"C","K","N","B","B","E",7,"H","B",5,1,"A","K","Y",42,27,"N",8,"A",2,34,1,20,7,"Y","Y","E",2,3
4,2,11,5,"C","A","Y","B","B","D",8,"B","B",10,3,"A","B","N",49,11,"N",10,"A",2,28,1,23,3,"Y","N","E",3,9
1,15,17,1,"W","H","N","B","B","D",8,"B","B",20,1,"A","B","N",12,13,"N",4,"B",1,31,1,12,4,"N","N","A",1,1
4,7,9,2,"N","B","N","B","B","D",3,"B","B",10,1,"A","H","N",46,9,"N",4,"B",1,22,1,6,4,"Y","N","E",1,1
7,9,18,3,"N","K","N","B","B","F",3,"H","B",10,1,"A","J","N",34,10,"Y",10,"A",2,40,1,16,4,"N","N","A",3,7
4,9,12,3,"E","H","Y","B","B","D",8,"B","B",20,1,"A","B","N",96,16,"N",11,"A",2,37,1,19,7,"N","N","D",4,5
1,13,22,5,"N","K","N","B","B","E",7,"H","B",10,1,"A","R","N",97,16,"N",22,"A",1,40,1,16,3,"Y","N","E",1,12
9,5,7,5,"H","K","Y","B","B","E",8,"J","B",10,1,"A","M","Y",59,13,"N",4,"A",2,37,1,8,5,"Y","Y","E",2,1
4,9,23,3,"B","K","N","B","B","E",8,"H","B",15,1,"A","R","Y",88,10,"N",5,"C",2,31,1,23,6,"Y","Y","E",2,4
13,6,1,1,"B","I","Y","B","B","E",3,"H","C",15,1,"A","R","N",47,6,"N",13,"A",1,40,1,1,3,"Y","N","E",1,6
7,11,20,2,"N","C","Y","B","B","D",3,"B","B",15,1,"A","I","N",9,12,"N",5,"B",2,40,1,16,6,"Y","N","E",2,1
3,5,18,3,"S","A","N","B","B","D",8,"D","B",10,1,"A","G","N",29,7,"N",3,"A",1,40,1,7,4,"Y","N","E",1,1
1,7,17,3,"B","H","N","B","B","E",12,"H","B",20,1,"A","N","Y",84,7,"N",7,"B",1,31,1,1,6,"Y","Y","E",1,1
4,2,10,3,"C","A","N","B","B","B",3,"L","B",20,3,"A","B","N",45,14,"N",7,"A",2,22,1,22,4,"Y","N","E",2,12
2,3,17,2,"N","H","N","B","B","B",7,"B","B",20,3,"A","B","N",37,12,"Y",11,"B",1,28,1,14,3,"N","N","A",1,1
7,2,20,4,"C","A","N","B","B","C",12,"B","B",20,3,"A","B","N",49,32,"Y",19,"A",1,40,1,23,6,"Y","N","E",2,1
1,7,15,3,"B","K","Y","B","D","E",8,"J","B",20,1,"A","N","N",100,8,"Y",18,"A",2,28,1,19,6,"Y","N","E",2,1
1,12,21,2,"B","C","Y","B","B","D",3,"L","B",10,1,"A","A","N",81,18,"N",4,"A",2,40,1,21,4,"Y","N","E",2,3
1,7,17,3,"B","K","Y","B","B","E",8,"H","B",5,3,"A","M","Y",62,10,"N",12,"C",2,37,1,15,6,"Y","Y","E",2,1
1,15,18,2,"N","H","Y","B","B","E",3,"H","B",10,3,"A","R","N",52,17,"N",6,"B",2,25,1,6,7,"Y","N","E",2,1
13,6,18,2,"B","I","Y","B","B","E",8,"J","B",20,1,"A","N","Y",70,12,"N",13,"A",2,40,1,22,4,"Y","Y","E",2,4
6,6,17,4,"B","A","N","B","B","D",12,"B","B",20,1,"A","B","N",50,7,"Y",7,"A",1,25,1,25,5,"Y","N","E",1,1
1,14,23,2,"N","K","Y","B","B","E",3,"H","B",15,3,"A","R","Y",54,19,"Y",13,"A",2,25,2,23,5,"Y","Y","E",2,2
4,8,13,1,"N","H","N","A","B","B",12,"B","B",20,1,"A","B","N",76,11,"N",8,"A",2,25,1,17,1,"Y","N","E",2,1
1,2,7,1,"C","K","N","B","B","F",12,"H","A",10,2,"N","K","N",47,14,"N",8,"A",4,34,1,22,4,"Y","N","E",3,8
1,9,17,2,"N","K","Y","B","B","E",7,"J","B",10,1,"A","L","N",26,14,"Y",10,"A",2,40,1,1,7,"N","N","A",5,2
14,17,4,3,"N","K","Y","B","B","E",3,"J","A",10,1,"A","K","N",37,7,"N",11,"A",3,31,1,21,7,"N","N","A",3,3
4,11,15,4,"N","H","N","B","B","D",3,"L","B",20,1,"A","A","N",52,14,"N",9,"A",3,34,1,15,4,"Y","N","E",3,2
6,5,16,3,"B","I","Y","B","A","E",12,"M","B",15,1,"A","K","Y",70,8,"N",3,"A",2,40,1,16,6,"Y","Y","E",2,1
2,7,7,4,"B","A","Y","B","B","D",12,"B","B",10,3,"A","B","N",36,12,"Y",8,"C",1,25,1,15,4,"Y","N","E",3,4
1,19,4,3,"N","K","N","B","B","E",7,"J","B",20,1,"A","J","N",52,8,"N",8,"C",2,34,1,20,7,"Y","N","C",4,1
1,6,22,2,"W","C","Y","B","B","D",7,"B","B",10,2,"A","E","N",86,14,"N",13,"A",2,40,1,10,3,"Y","N","C",2,5
1,14,15,2,"N","A","Y","B","B","D",12,"A","B",20,1,"A","I","N",68,7,"Y",18,"A",1,37,1,23,1,"N","N","A",1,7
6,11,19,1,"N","C","N","B","B","D",8,"L","B",10,1,"A","B","N",47,18,"N",13,"B",2,22,1,22,7,"Y","N","E",3,1
1,16,7,2,"N","A","Y","B","D","D",3,"B","B",10,3,"A","B","Y",86,8,"N",8,"A",2,31,1,22,6,"Y","Y","E",2,3
1,13,1,1,"N","H","N","B","B","D",12,"L","B",10,1,"A","I","N",71,25,"N",4,"B",2,31,1,17,6,"Y","N","E",2,1
