"x","y","z"
1928.66666666667,2379.83333333333,2052.06666666667
1901.8,2376.93333333333,2093.93333333333
1865,2368.76666666667,2066
1832.33333333333,2347.73333333333,2104.53333333333
1831.8,2374.23333333333,2056.76666666667
1862.2,2368.06666666667,2095.73333333333
1900.63333333333,2381.13333333333,2054.63333333333
1946.6,2385.43333333333,2061.96666666667
1855.93333333333,2375.66666666667,2069.53333333333
1865.43333333333,2378.13333333333,2044.46666666667
1880.03333333333,2385.6,2025.63333333333
1891.03333333333,2380.46666666667,2042.13333333333
1888.3,2382.06666666667,2045.8
1883.36666666667,2380.96666666667,2044.23333333333
1887.66666666667,2382.86666666667,2044.86666666667
1889.86666666667,2383.56666666667,2043.9
1891.96666666667,2382.9,2047.3
1898.26666666667,2378.23333333333,2028.16666666667
1895.66666666667,2378.93333333333,2100
1896.2,2373.06666666667,2113.93333333333
1888.26666666667,2372.73333333333,2113.46666666667
1872.8,2358.4,2147.56666666667
1909,2368.43333333333,2085.23333333333
1870.1,2371,2101.1
1877.43333333333,2364.23333333333,2129.5
1899.23333333333,2371.53333333333,2125.7
1891.7,2353.63333333333,2149.33333333333
1937.63333333333,2352.06666666667,2099.5
1883.8,2391.3,2063.7
1880.86666666667,2379.43333333333,2028.46666666667
1870.2,2374.93333333333,2041.3
1881.83333333333,2381.53333333333,2014.3
1865.73333333333,2371,2027.56666666667
1890.1,2403.1,2021.8
1868.63333333333,2404.4,2044.2
1936.16666666667,2386.8,2069.53333333333
1928.3,2383.2,2093.43333333333
1901.6,2377.66666666667,2048.43333333333
1893.96666666667,2377.93333333333,2036.26666666667
1896.9,2381.53333333333,2041.23333333333
1914.43333333333,2391.73333333333,2043.43333333333
1883.2,2419.63333333333,2045.23333333333
1886.33333333333,2380.63333333333,2026.9
1879.9,2390.73333333333,2008.56666666667
1888.46666666667,2381.3,2064.96666666667
1890.16666666667,2391.9,2066.6
1917.13333333333,2388.13333333333,2066.66666666667
1908.76666666667,2382.36666666667,2087.73333333333
1928.6,2380.8,2033.16666666667
1910.2,2387.16666666667,2039.96666666667
1903.13333333333,2385.43333333333,2037.03333333333
1901.5,2381.66666666667,2046.2
1889.96666666667,2383.6,2042.6
1888.9,2383.7,2032.43333333333
1889.13333333333,2384.76666666667,2030.06666666667
1888.76666666667,2383.2,2033.53333333333
1885.2,2383.1,2031.9
1887.7,2382.86666666667,2035.23333333333
1888,2383.13333333333,2031.3
1888.9,2383.23333333333,2030.16666666667
1887.06666666667,2383.6,2030.2
1890.1,2383.13333333333,2039.5
1902.83333333333,2384.83333333333,2047.76666666667
1898.13333333333,2384.96666666667,2037.56666666667
1895.53333333333,2384.7,2031.03333333333
1893.8,2384.63333333333,2031
1891.56666666667,2383.96666666667,2034.96666666667
1890.86666666667,2383.06666666667,2036.86666666667
1891.3,2384.83333333333,2035.16666666667
1899.8,2386.26666666667,2032.23333333333
1894.56666666667,2385.43333333333,2029.96666666667
1886.9,2383.5,2031.13333333333
1883.76666666667,2382.36666666667,2030.6
1889.93333333333,2384.13333333333,2028.2
1894.7,2383.23333333333,2028.03333333333
1888.9,2383.9,2028.76666666667
1889.93333333333,2384.36666666667,2028.33333333333
1889.9,2384.8,2027.06666666667
1894.23333333333,2385.3,2027.4
1892.46666666667,2384.93333333333,2028.46666666667
1891.5,2384.73333333333,2030.1
1891.1,2385.16666666667,2028.56666666667
1890.6,2384.4,2026.86666666667
1891.16666666667,2385.13333333333,2025
1896.9,2385.93333333333,2023.63333333333
1896.8,2383.96666666667,2017.13333333333
1898.06666666667,2385.86666666667,2019.96666666667
1899.36666666667,2386.53333333333,2019.2
1897.23333333333,2385.9,2024.06666666667
1896.16666666667,2384.4,2030.46666666667
1894.9,2386.13333333333,2028.83333333333
1897.16666666667,2384.66666666667,2027.1
1899.93333333333,2386.83333333333,2029.16666666667
1899.53333333333,2385.8,2030.56666666667
1897.23333333333,2385.6,2026.86666666667
1898.86666666667,2386,2026.4
1899.8,2387.13333333333,2027.83333333333
1898.76666666667,2385.8,2025
1897.33333333333,2385.73333333333,2023.86666666667
1897.9,2385.6,2024.16666666667
1896.76666666667,2385.2,2025.23333333333
1896.66666666667,2384.7,2027.86666666667
1896.86666666667,2385.96666666667,2028.46666666667
1896.06666666667,2385.63333333333,2027.8
1896.33333333333,2385.66666666667,2027.53333333333
1899.13333333333,2386.2,2029.5
1899.26666666667,2386.16666666667,2032.56666666667
1899.03333333333,2386.06666666667,2031.3
1899.7,2384.03333333333,2043.36666666667
1901.73333333333,2385.26666666667,2042.3
1900.43333333333,2385.4,2037.43333333333
1901.5,2385.1,2036.8
1905.5,2386.1,2035.9
1924.66666666667,2387.73333333333,2046.26666666667
1925.9,2385.93333333333,2054.9
1926.5,2385.36666666667,2065.76666666667
1930.7,2385.03333333333,2071.06666666667
1926.13333333333,2386.06666666667,2065.33333333333
1924.13333333333,2387.96666666667,2052.06666666667
1913.86666666667,2385.9,2041.03333333333
1914.83333333333,2386.63333333333,2045.1
1911.43333333333,2386.76666666667,2041.7
1914.7,2387.53333333333,2037.3
1913.33333333333,2387.53333333333,2037.63333333333
1912.86666666667,2388,2036.36666666667
1912.63333333333,2386.3,2033.66666666667
1912.9,2387.73333333333,2033.56666666667
1913.36666666667,2387.36666666667,2032.96666666667
1911.2,2387.4,2036.53333333333
1910.7,2386.43333333333,2035.83333333333
1906.43333333333,2385.5,2034.83333333333
1905.6,2386.13333333333,2041.13333333333
1903.03333333333,2386.4,2045.3
1905.06666666667,2384.93333333333,2046.46666666667
1902.5,2385.93333333333,2042
1903.36666666667,2385.5,2040.83333333333
1901.73333333333,2385.1,2038.33333333333
1901.5,2385.96666666667,2036.23333333333
1901.43333333333,2385.7,2034.76666666667
1900.7,2385.63333333333,2035.53333333333
1901.6,2385.96666666667,2037.7
1900.3,2383.96666666667,2040.73333333333
1918.16666666667,2384.26666666667,2073.06666666667
1924.06666666667,2384.5,2073.63333333333
1929,2387.3,2049.93333333333
1917.13333333333,2388.03333333333,2037.73333333333
1919.03333333333,2387.76666666667,2038.93333333333
1917.4,2381.36666666667,2041.86666666667
1903.4,2385.63333333333,2035.6
1906.96666666667,2387.03333333333,2040.53333333333
1909.26666666667,2386.83333333333,2037.03333333333
1908.16666666667,2387.76666666667,2032.43333333333
1898.4,2385.03333333333,2035.13333333333
1893.26666666667,2384.43333333333,2034.6
1897.2,2385.63333333333,2032.66666666667
1900.4,2386.53333333333,2031.66666666667
1899.1,2384.66666666667,2028.36666666667
1898.13333333333,2385.96666666667,2031.46666666667
1897.46666666667,2385.53333333333,2032.2
1897.03333333333,2383.43333333333,2029.06666666667
1898.26666666667,2386.53333333333,2030.63333333333
1898.8,2385.83333333333,2031.33333333333
1895,2385.1,2029.9
1894.13333333333,2384.66666666667,2029.93333333333
1893.5,2384.46666666667,2030.06666666667
1894.03333333333,2385.06666666667,2030.03333333333
1894,2385.63333333333,2028.4
1894.63333333333,2385.16666666667,2026.3
1894.63333333333,2385.33333333333,2026.93333333333
1895.43333333333,2385.13333333333,2025.76666666667
1896.06666666667,2384.9,2027.3
1896.36666666667,2385.83333333333,2028.46666666667
1894.63333333333,2385.36666666667,2025.7
1894.9,2385.86666666667,2025.5
1895.13333333333,2385.96666666667,2024.5
1896.9,2386.03333333333,2024.86666666667
1898.1,2386.73333333333,2024.7
1897.93333333333,2385.9,2022.1
1892.63333333333,2380.26666666667,2011.9
1954.76666666667,2414.76666666667,2048.1
1892.03333333333,2372.23333333333,2097.4
1891.46666666667,2370.23333333333,2101.5
1885.2,2373.33333333333,2107.7
1890.66666666667,2368.66666666667,2090.43333333333
1890.03333333333,2375.63333333333,2118.2
1898.5,2367.63333333333,2089.8
1884.03333333333,2372.3,2089.86666666667
1891.33333333333,2349.86666666667,2085.63333333333
1882.7,2385.26666666667,2064.93333333333
1857.6,2390.83333333333,2050.06666666667
1885.9,2395.13333333333,2053.03333333333
1861.5,2383.33333333333,2051.43333333333
1885.3,2372.96666666667,2043.4
1878.73333333333,2379.6,2049.03333333333
1859.66666666667,2377.7,2025.36666666667
1915.63333333333,2387.53333333333,1996.46666666667
1923.03333333333,2392.23333333333,1986.83333333333
1915.86666666667,2385.03333333333,1996.73333333333
1928.7,2368.16666666667,2009.53333333333
1931.6,2391,2023.86666666667
1943.83333333333,2390.9,2016.16666666667
1921.3,2388.93333333333,2022.93333333333
1923.4,2390.23333333333,2008.66666666667
1922,2394.8,2019.56666666667
1907.3,2381.2,2025.43333333333
1907,2394.3,2015.9
1925.3,2389.46666666667,2025.6
1913.56666666667,2388.93333333333,2023.1
1902.43333333333,2388.73333333333,2047.43333333333
1891.26666666667,2378.73333333333,2069.7
1881.5,2400.9,2062.63333333333
1881.53333333333,2382.63333333333,2049.63333333333
1878.7,2380.16666666667,2042.86666666667
1869.8,2380.03333333333,2045.33333333333
1845.8,2379.56666666667,2049.33333333333
1863.83333333333,2398.63333333333,2049.06666666667
1860.56666666667,2370.23333333333,2053.7
1874.43333333333,2381.33333333333,2033.3
1872.86666666667,2378.4,2054.23333333333
1868.96666666667,2378.36666666667,2029.7
1871.36666666667,2381.83333333333,2050.8
1868.03333333333,2380.2,2028.26666666667
1866.26666666667,2381.36666666667,2044.8
1865.23333333333,2377.13333333333,2038.46666666667
1869.66666666667,2379.63333333333,2046.9
1884.86666666667,2384.66666666667,2025.63333333333
1876.03333333333,2381.63333333333,2050.43333333333
1873.16666666667,2391.46666666667,2050.4
1866.4,2382.33333333333,2047.56666666667
1866.36666666667,2376.66666666667,2042.03333333333
1864.76666666667,2378.66666666667,2070.43333333333
1881.13333333333,2376.66666666667,2066.8
1839.86666666667,2382.53333333333,2038.4
1877.13333333333,2378.86666666667,2050.83333333333
1896.8,2383.06666666667,2058.76666666667
1900.4,2392.76666666667,2059.7
1844.7,2372.96666666667,2047.16666666667
1888.73333333333,2369.8,2069.8
1854.73333333333,2362.46666666667,2106.03333333333
1899.63333333333,2378.13333333333,2060.83333333333
1907.3,2381.4,2067.9
1887.13333333333,2392.7,2062.53333333333
1862,2383.1,2060.66666666667
1883.4,2379.73333333333,2046.83333333333
1836.13333333333,2376.7,2031.36666666667
1878.9,2388.43333333333,2030.56666666667
1879.86666666667,2384.7,2039.56666666667
1882.23333333333,2374.86666666667,2040.93333333333
1873.1,2384.63333333333,2036.73333333333
1877.5,2364.3,2025.03333333333
1889.96666666667,2383.03333333333,2033.83333333333
1893.36666666667,2384.46666666667,2053.53333333333
1889.3,2382.26666666667,2046.16666666667
1879.86666666667,2381.8,2056.1
1870.53333333333,2378.56666666667,2041.16666666667
1868.4,2374.9,2044.3
1866.16666666667,2374.73333333333,2048.16666666667
1856.76666666667,2385.03333333333,2066.96666666667
1903.9,2367.33333333333,2094.3
1862.16666666667,2383.23333333333,2039.53333333333
1889.3,2400.53333333333,2023.66666666667
1875.33333333333,2374.03333333333,2048.6
1882.76666666667,2374.9,2032.2
1885.2,2379.53333333333,2024.03333333333
1891.43333333333,2380.13333333333,2038.36666666667
1909.93333333333,2384.63333333333,2089.26666666667
1893.63333333333,2369.03333333333,2060.56666666667
1877,2376.96666666667,2055.7
1858.6,2380.26666666667,2058.8
1885,2381.06666666667,2062.56666666667
1906.6,2382.8,2082.16666666667
1910.13333333333,2381.26666666667,2064.83333333333
1889.86666666667,2402.33333333333,2041.56666666667
1910.16666666667,2388.2,2035
1861.43333333333,2375.23333333333,2056.26666666667
1904.1,2378.6,2017.86666666667
1864.5,2388.13333333333,2051.43333333333
1906.33333333333,2374.06666666667,2007.33333333333
1871.2,2385.56666666667,2040.1
1873,2383.9,2019.4
1854.9,2370.63333333333,2045.6
1877,2383.6,2027.93333333333
1863.83333333333,2379.76666666667,2054.26666666667
1904.06666666667,2372.73333333333,2033.9
1886.8,2383.8,2063.2
1903.23333333333,2348.53333333333,2026.56666666667
1857.73333333333,2406.43333333333,2004.13333333333
1897.06666666667,2389.43333333333,2022.46666666667
1869.16666666667,2388.73333333333,2058.63333333333
1896.23333333333,2376.46666666667,2062.1
1900.43333333333,2377.1,2087.2
1903.8,2371.76666666667,2083.4
1903.23333333333,2373.5,2095.1
1898.73333333333,2372.26666666667,2098.73333333333
1899.5,2372.8,2086.7
1851.36666666667,2345.16666666667,2131.9
1895.36666666667,2383.4,2102.43333333333
1868.46666666667,2354.63333333333,2126.96666666667
1923.96666666667,2379.2,2089.56666666667
1883.9,2371.5,2101.83333333333
1932.33333333333,2334.63333333333,2103.9
1870.53333333333,2373.86666666667,2097.36666666667
1892.3,2383.6,2092.66666666667
1892.5,2367.66666666667,2117.73333333333
1909.1,2370.43333333333,2102.86666666667
1901,2372.86666666667,2107.76666666667
1898.63333333333,2379.9,2083.43333333333
1886.63333333333,2374.9,2109.3
1894.36666666667,2374.26666666667,2104.46666666667
1884.7,2373.33333333333,2109.3
1896.3,2375.93333333333,2089.16666666667
1881.96666666667,2373.66666666667,2085.73333333333
1895.03333333333,2381.53333333333,2073.6
1877.26666666667,2381.76666666667,2083.93333333333
1882.96666666667,2379.9,2055.76666666667
1870.93333333333,2378.16666666667,2078.1
1876.9,2374.8,2049.96666666667
1893.36666666667,2355.9,2074.36666666667
1885.83333333333,2380.86666666667,2047.23333333333
1877.56666666667,2380.5,2060.2
1890.4,2382.5,2043.43333333333
1881.66666666667,2385.66666666667,2063.03333333333
1881.4,2378.96666666667,2037.03333333333
1879.5,2381.46666666667,2053.56666666667
1876.5,2381.76666666667,2030.93333333333
1871.86666666667,2379.43333333333,2034
1880.56666666667,2378.66666666667,2017.13333333333
1863.83333333333,2376.96666666667,2064.16666666667
1884.8,2386.06666666667,2048.46666666667
1871.36666666667,2380.33333333333,2043.9
1881.7,2378.16666666667,2036.73333333333
1862.03333333333,2378.33333333333,2041.96666666667
1865,2376.8,2047.76666666667
1872.83333333333,2377.53333333333,2051.56666666667
1870.63333333333,2382.6,2033.16666666667
1875.63333333333,2376.96666666667,2053.43333333333
1877.93333333333,2373.8,2046.03333333333
1874.1,2383.4,2046.4
1868.3,2380,2056.06666666667
1882.6,2386.7,2054.93333333333
1842.16666666667,2393.06666666667,2063.56666666667
1882.36666666667,2382.33333333333,2031.16666666667
1877.7,2376.6,2070.13333333333
1885.43333333333,2383.83333333333,2057.53333333333
1879.33333333333,2381.03333333333,2062.5
1880.3,2371,2054.26666666667
1883.86666666667,2392.26666666667,2049.4
1864.8,2392.13333333333,2060.9
1902.23333333333,2397.53333333333,2058.8
1873.23333333333,2377.06666666667,2060.83333333333
1886.7,2379.23333333333,2047.86666666667
1866.33333333333,2364.36666666667,2045.76666666667
1877.33333333333,2365.36666666667,2038.86666666667
1881.3,2381.76666666667,2039.9
1860.96666666667,2392.53333333333,2042.86666666667
1893.56666666667,2400.3,2048.16666666667
1884.56666666667,2384.63333333333,2061.86666666667
1881.1,2381.73333333333,2039.2
1891.36666666667,2369.3,2058.6
1878.23333333333,2369.26666666667,2035.2
1889.26666666667,2385.8,2038.93333333333
1873.56666666667,2401.1,2048.86666666667
1889.7,2390.7,2050.03333333333
1883.23333333333,2374.63333333333,2060.1
1882,2371.06666666667,2040.06666666667
1881.76666666667,2376.4,2052.96666666667
1869.46666666667,2375.86666666667,2045.86666666667
1878.26666666667,2378.23333333333,2036.43333333333
1849.96666666667,2427.2,2041.66666666667
1881.3,2380.1,2041.96666666667
1872.06666666667,2375.56666666667,2056.03333333333
1865.23333333333,2379.6,2022.96666666667
1874.13333333333,2385.46666666667,2049.2
1867.3,2375.56666666667,2019.56666666667
1873.7,2377.8,2035.9
1866.93333333333,2377.2,2020.23333333333
1865.73333333333,2376.2,2032.03333333333
1877.43333333333,2368.76666666667,2052.3
1882.83333333333,2386.26666666667,2037.36666666667
1885.33333333333,2385.23333333333,2052.33333333333
1913.63333333333,2355.46666666667,2046.66666666667
1883.06666666667,2384.76666666667,2066.83333333333
1907.43333333333,2389.93333333333,2060.86666666667
1885.86666666667,2376.13333333333,2074.5
1881.73333333333,2370.63333333333,2089.53333333333
1844.26666666667,2411.46666666667,2077.43333333333
1895.6,2368.5,2069.7
1872.96666666667,2382.03333333333,2044.3
1860.8,2378.46666666667,2011.23333333333
1876.53333333333,2376.56666666667,2032.26666666667
1868.2,2367.06666666667,2024.56666666667
1862.83333333333,2355.43333333333,2020.56666666667
1855.5,2378.43333333333,2032.36666666667
1867.53333333333,2381.93333333333,2025.03333333333
1852.9,2392,2038.13333333333
1872.6,2386.8,2020.86666666667
1868.86666666667,2383,2048.56666666667
1863.66666666667,2374.73333333333,2030.56666666667
1865.1,2371.8,2024.66666666667
1866.2,2371.53333333333,2033
1864.9,2379.73333333333,2025.5
1862.2,2380.73333333333,2054.23333333333
1876.56666666667,2418,2048.9
1854.96666666667,2378.3,2059.66666666667
1880.5,2381.26666666667,2051.63333333333
1880.5,2378.6,2059
1875.26666666667,2384.86666666667,2034.33333333333
1870.63333333333,2376.8,2050.53333333333
1886.03333333333,2384.6,2036.53333333333
1872.96666666667,2380.5,2052.53333333333
1871.3,2380.23333333333,2033.7
1866.13333333333,2379.7,2061.26666666667
1859.1,2370.56666666667,2044.16666666667
1870.16666666667,2382.1,2057.13333333333
1875.06666666667,2391.13333333333,2044.53333333333
1866,2381.6,2042.86666666667
1874.1,2379.93333333333,2049.06666666667
1867.46666666667,2377.5,2047.93333333333
1875.43333333333,2376.36666666667,2046.53333333333
1874.56666666667,2386.53333333333,2049.8
1867.83333333333,2388.36666666667,2058.03333333333
1877.1,2378.16666666667,2027.33333333333
1859.76666666667,2381.53333333333,2042.2
1881.2,2382.16666666667,2034.83333333333
1847,2385.16666666667,2045.4
1871.5,2393.23333333333,2041.6
1869.33333333333,2377.6,2066.03333333333
1878.36666666667,2374,2044.36666666667
1870.06666666667,2381.1,2059.53333333333
1876.7,2375.36666666667,2036.93333333333
1870.56666666667,2372.06666666667,2051.46666666667
1853.1,2406.33333333333,2085.13333333333
1887.3,2385.53333333333,2048.1
1850.66666666667,2379.83333333333,2056.93333333333
1891.06666666667,2395.23333333333,2055.53333333333
1865.23333333333,2383.7,2069.43333333333
1898.1,2348.5,2068.86666666667
1874.16666666667,2370.23333333333,2066.03333333333
1878.7,2370.46666666667,2049.96666666667
1869.23333333333,2372.9,2056.3
1880.76666666667,2370.56666666667,2047.1
1887.13333333333,2386.46666666667,2051.53333333333
1866.33333333333,2401.83333333333,2045.23333333333
1889.26666666667,2385.63333333333,2054.23333333333
1872.26666666667,2380.33333333333,2065.8
1886.5,2383.7,2043.86666666667
1885.26666666667,2371.83333333333,2055.86666666667
1873.23333333333,2365.4,2040.26666666667
1897.23333333333,2368.5,2043.16666666667
1872.1,2396.4,2054.56666666667
1889.43333333333,2387.16666666667,2062.76666666667
1880.5,2382.43333333333,2074.73333333333
1882.96666666667,2376.33333333333,2045.9
1871.86666666667,2355.46666666667,2039.96666666667
1883.76666666667,2375.23333333333,2047.13333333333
1887.2,2381.26666666667,2056.6
1871.73333333333,2395.16666666667,2062
1907.13333333333,2400.1,2064.16666666667
1879.36666666667,2378.86666666667,2061.56666666667
1897.4,2389.06666666667,2042.56666666667
1899.06666666667,2381.5,2060.16666666667
1899.2,2372.2,2050.4
1904.6,2375.6,2055.03333333333
1898.2,2379.73333333333,2051.23333333333
1902.56666666667,2398.46666666667,2044.3
1907.13333333333,2361.8,2054.1
1889.86666666667,2377.03333333333,2040.33333333333
1898.43333333333,2378.13333333333,2059.8
1898.1,2371.36666666667,2046.2
1896.5,2380.53333333333,2053.06666666667
1878.03333333333,2425.33333333333,2054.6
1920,2393.53333333333,2063.36666666667
1905,2385.53333333333,2066.03333333333
1908.03333333333,2387.4,2057.26666666667
1907.9,2377.8,2051.46666666667
1900.9,2369.9,2052.3
1921.7,2369.23333333333,2053.56666666667
1903.43333333333,2399.76666666667,2053.9
1964.46666666667,2402.06666666667,2055.96666666667
1918.23333333333,2390.46666666667,2067.3
1895.5,2379.73333333333,2050.63333333333
1898.23333333333,2384.56666666667,2059
1881.83333333333,2388.1,2034.3
1903.53333333333,2385.5,2051.53333333333
1874.23333333333,2391.2,2046.73333333333
1896.53333333333,2390.03333333333,2051.56666666667
1900.5,2392.26666666667,2080.63333333333
1891.83333333333,2358.26666666667,2051.66666666667
1909.3,2382.4,2053.06666666667
1913.13333333333,2379.3,2023
1966.9,2386.2,1999.26666666667
1970.43333333333,2402.46666666667,1999.2
1979.93333333333,2405.03333333333,1995.13333333333
1927.43333333333,2395.36666666667,2013.86666666667
1932.4,2395.5,1993.4
1939.8,2390.03333333333,2029.33333333333
1928.36666666667,2373.86666666667,2004.83333333333
1896.03333333333,2383.5,2037.16666666667
1884.73333333333,2373.6,2054.96666666667
1945.53333333333,2368.86666666667,2055.83333333333
1891.16666666667,2400.73333333333,2064.13333333333
1899.06666666667,2375.13333333333,2071.1
1893.23333333333,2381.53333333333,2076.2
1875.5,2364.3,2059.96666666667
1888.36666666667,2370.66666666667,2052.53333333333
1881.56666666667,2379.86666666667,2079.93333333333
1892.56666666667,2387.1,2065.46666666667
1861,2395.03333333333,2089.2
1896.96666666667,2380.2,2061.33333333333
1890.33333333333,2372.36666666667,2106.2
1881.53333333333,2369.5,2060.56666666667
1897.5,2367.6,2079.96666666667
1879.93333333333,2365.7,2061
1896.43333333333,2393.16666666667,2072.33333333333
1872.96666666667,2402.53333333333,2080.83333333333
1927.93333333333,2379.2,2067.93333333333
1876.93333333333,2364.83333333333,2105.3
1874.83333333333,2353.16666666667,2096.96666666667
1866.66666666667,2371.66666666667,2083.33333333333
1842.23333333333,2376.56666666667,2091.66666666667
1872.5,2388.26666666667,2093.96666666667
1898.3,2343.63333333333,2117.5
1864.8,2364.76666666667,2077.8
1877.23333333333,2362.03333333333,2093.46666666667
1876.13333333333,2361.96666666667,2081.43333333333
1878.43333333333,2374.3,2076.56666666667
1866.56666666667,2390.2,2091.4
1892.96666666667,2392.76666666667,2078.1
1871.76666666667,2375.93333333333,2090.26666666667
1872.36666666667,2370.7,2058.93333333333
1878.43333333333,2365.63333333333,2071.83333333333
1876.6,2366.73333333333,2054.06666666667
1880.83333333333,2385.56666666667,2067.86666666667
1876.66666666667,2357.43333333333,2078.5
1878.56666666667,2375.93333333333,2081.83333333333
1888.06666666667,2372.7,2084.56666666667
1875.46666666667,2365.33333333333,2057.1
1875.63333333333,2367.76666666667,2069.26666666667
1852.33333333333,2411.26666666667,2083.06666666667
1894.83333333333,2395.46666666667,2073.7
1884.46666666667,2379.6,2080.53333333333
1879.03333333333,2380.33333333333,2066.26666666667
1882.33333333333,2376.13333333333,2069.16666666667
1890.93333333333,2365.73333333333,2051.23333333333
1896,2360.03333333333,2048.7
1878.5,2386.23333333333,2047.56666666667
1890.13333333333,2397.4,2034.76666666667
1868.16666666667,2390.36666666667,2054.63333333333
1879.4,2378.56666666667,2041.46666666667
1877.3,2381.46666666667,2068.16666666667
1882,2409.93333333333,2051.96666666667
1883.63333333333,2384.03333333333,2049.6
1862.33333333333,2396.9,2067.93333333333
1880.96666666667,2387.3,2052.1
1877.26666666667,2384.3,2057.9
1883.36666666667,2347.33333333333,2027.36666666667
1875.3,2373.13333333333,2057.03333333333
1879.66666666667,2375.83333333333,2054.7
1890.8,2391.83333333333,2055
1855.33333333333,2398.33333333333,2059.26666666667
1880.1,2378.1,2074.43333333333
1879.16666666667,2383.1,2088.8
1875.5,2369.93333333333,2060.66666666667
1878.7,2366,2072.76666666667
1874.2,2364.03333333333,2073.5
1883.8,2386.36666666667,2068.1
1865.83333333333,2384,2069
1890.9,2361.03333333333,2038.56666666667
1888.13333333333,2383.03333333333,2071.43333333333
1891.4,2366.3,2056.2
1889.26666666667,2375.43333333333,2049
1888.73333333333,2377.43333333333,2046.86666666667
1885.86666666667,2436.53333333333,2056.2
1888.9,2380.96666666667,2072.13333333333
1867.96666666667,2377.6,2064.26666666667
1909.16666666667,2371.1,2069.36666666667
1879.06666666667,2366.96666666667,2041.63333333333
1897.26666666667,2384.1,2043.36666666667
1870.96666666667,2397.6,2050.2
1897,2390.2,2060.53333333333
1887.86666666667,2384.26666666667,2085.56666666667
1883.26666666667,2369.26666666667,2058.46666666667
1884.3,2365.9,2057.2
1885.46666666667,2372,2054.93333333333
1902.4,2379.2,2058.63333333333
1873.6,2380.9,2067.5
1871.43333333333,2378.03333333333,2051.3
1884,2374.43333333333,2069.13333333333
1876.4,2365.96666666667,2045.8
1886.33333333333,2405.5,2044.16666666667
1857.2,2404.6,2067.76666666667
1906.56666666667,2379.4,2056.5
1904,2387.06666666667,2072.76666666667
1909.1,2376,2053.36666666667
1896.73333333333,2367.23333333333,2064.73333333333
1886.7,2362,2046.23333333333
1896.13333333333,2392.26666666667,2048.63333333333
1870.73333333333,2409.1,2051.06666666667
1909.36666666667,2383.86666666667,2051.7
1898.46666666667,2387.46666666667,2069.73333333333
1891.9,2368.03333333333,2039.46666666667
1907.93333333333,2414.23333333333,2046.76666666667
1879.13333333333,2402.26666666667,2049.73333333333
1904.56666666667,2387.96666666667,2056.1
1882.13333333333,2385.33333333333,2064.53333333333
1883.46666666667,2374.13333333333,2047.2
1899.3,2351.7,2041.56666666667
1880.9,2400.56666666667,2037.26666666667
1903.9,2405.2,2046.76666666667
1884.46666666667,2381.5,2078.73333333333
1889.36666666667,2378.33333333333,2047.43333333333
1893.06666666667,2368,2049.43333333333
1888.83333333333,2352,2046.93333333333
1888.03333333333,2393.46666666667,2052.36666666667
1858.46666666667,2402.7,2064.8
1903.9,2380.43333333333,2066.16666666667
1901.7,2388.83333333333,2075.96666666667
1891.43333333333,2372.13333333333,2042.03333333333
1907.2,2417.26666666667,2052.2
1874.66666666667,2410,2045.4
1903.7,2386.03333333333,2058.53333333333
1895.6,2382.13333333333,2076.4
1887.6,2374.7,2042.03333333333
1891.76666666667,2348.23333333333,2042.46666666667
1871.5,2392.76666666667,2042.26666666667
1898.13333333333,2406.33333333333,2059.46666666667
1880.7,2381,2066
1890.13333333333,2382.66666666667,2048.63333333333
1898.2,2371.1,2056.9
1890.33333333333,2356.66666666667,2053.93333333333
1894.13333333333,2382.1,2047.56666666667
1872.53333333333,2406.26666666667,2045.83333333333
1901.16666666667,2392.43333333333,2045.96666666667
1887.16666666667,2381.06666666667,2066.36666666667
1882.7,2375.8,2056.43333333333
1868.73333333333,2391.43333333333,2052.8
1873.4,2400.1,2044.26666666667
1903.56666666667,2402.26666666667,2056.13333333333
1904.46666666667,2390.93333333333,2069.6
1894.06666666667,2384.16666666667,2051.43333333333
1889.7,2341.26666666667,2043.73333333333
1883,2388.83333333333,2063.46666666667
1903,2402.66666666667,2053.53333333333
1894.03333333333,2387.53333333333,2076.96666666667
1892.8,2391.56666666667,2057
1897.2,2368.5,2063.53333333333
1885.86666666667,2356.7,2036.06666666667
1899.83333333333,2381.93333333333,2034.93333333333
1885.16666666667,2394.33333333333,2040.9
1912.73333333333,2404.13333333333,2032.46666666667
1902.23333333333,2395.86666666667,2046.13333333333
1914.13333333333,2387.96666666667,2047.83333333333
1887,2409.86666666667,2039.03333333333
1891.63333333333,2374.4,2026.13333333333
1899.56666666667,2391.53333333333,2035.36666666667
1880.56666666667,2410.7,2029.63333333333
1904.43333333333,2388.8,2039.8
1894,2363.43333333333,2049.06666666667
1897.56666666667,2366.1,2031.86666666667
1897.93333333333,2379.63333333333,2030.9
1884.76666666667,2398.73333333333,2027.03333333333
1906.46666666667,2401.9,2037.86666666667
1902.93333333333,2390.56666666667,2052.3
1886.36666666667,2389.83333333333,2033.5
1888.73333333333,2360.9,2054.96666666667
1891.66666666667,2367.26666666667,2050.26666666667
1886.1,2384.6,2044.33333333333
1877.8,2403.46666666667,2038.36666666667
1899.73333333333,2400.06666666667,2049.53333333333
1897.7,2378,2047.03333333333
1891.26666666667,2363.16666666667,2031.93333333333
1891.03333333333,2380.03333333333,2043.06666666667
